transaction_id,account_id,transaction_type,amount,transaction_date,description
3098,142,Credit,1935.12,2023-07-20,
3099,592,Debit,740.7,2023-04-17,Lot must road go number.
3100,94,Credit,603.21,2021-01-01,Six us poor every human hold before.
3101,207,Credit,1944.55,2023-01-01,Exactly there develop people age.
3102,359,Debit,,2024-06-28,Radio away development between.
3103,636,Credit,1114.0,2022-01-06,Treatment include phone.
3104,420,Debit,3110.08,2021-12-18,Fall rate sure measure table relate.
3105,524,Debit,4151.28,2023-12-01,Simply where remain likely.
3106,825,Debit,4512.43,2020-06-14,Class mean radio animal door line present.
3107,503,Debit,3859.01,2024-01-14,She leader scene. Federal town nice ever claim.
3108,229,Debit,4977.13,2023-01-23,
3109,603,Credit,4940.57,,Agreement team fear fly.
3110,733,Debit,2642.91,2021-09-26,Ground stand talk television there any.
3111,414,Debit,194.61,2019-12-24,Choose investment yard.
3112,853,Debit,4156.65,2023-01-14,By old system all white rule.
3113,695,Debit,3398.23,2023-08-15,Congress prove staff.
3114,763,Credit,1012.1,2024-04-12,
3115,189,Credit,3273.2,2019-11-03,Of reflect ask speak job.
3116,861,Credit,1902.51,,Indeed ahead majority I mention exactly but.
3117,662,Debit,1292.37,2019-12-30,Want artist sea market.
3118,411,Debit,959.48,2022-12-11,
3119,141,Debit,3097.19,2019-12-10,
3120,498,Credit,1039.04,2021-05-03,
3121,751,Debit,35.01,2020-03-20,Add middle area start rule.
3122,453,Credit,4203.77,2020-01-13,
3123,156,Credit,123.4,2024-06-11,Effort thus trial create standard against help.
3124,768,Debit,3309.41,2020-06-23,Popular level agreement rest.
3125,276,Debit,1150.05,2024-09-13,Operation start pressure.
3126,803,Debit,3758.07,2019-12-31,
3127,972,Debit,1488.54,2019-12-25,Gas people at notice benefit.
3128,535,Credit,2207.61,2024-05-06,Design wonder source professional level.
3129,350,Debit,1025.29,2021-03-20,Give marriage brother opportunity line.
3130,568,Debit,168.49,2020-07-30,Run upon candidate way.
3131,142,Credit,2056.22,2023-10-31,
3132,484,Credit,,2021-09-27,Give six contain find animal work certain.
3133,584,Debit,,2022-05-03,Establish along girl develop condition.
3134,878,Debit,2246.42,2019-12-20,Dream keep near value since treatment.
3135,412,Debit,2813.53,2022-07-16,Item service something.
3136,358,Debit,871.66,2021-01-05,Compare prevent them agreement.
3137,542,Debit,1881.96,2022-12-11,Down our foreign fire.
3138,216,Debit,4546.26,2019-10-12,Only sort last offer civil military.
3139,344,Debit,362.66,2020-03-21,As fly through.
3140,536,Debit,,2020-02-05,Center arrive southern per new democratic.
3141,915,Debit,3649.19,2019-10-26,Party represent generation.
3142,418,Debit,2906.84,,Style assume building produce best.
3143,307,Credit,1244.04,2024-07-19,Low establish put campaign choice.
3144,770,Debit,869.36,2022-06-07,
3145,726,Debit,40.0,2022-12-25,Later best serious oil. During my quite work bar.
3146,506,Debit,3844.76,2021-12-18,Teach we forget western who.
3147,972,Debit,366.72,2021-10-08,Wear move response reveal.
3148,601,Debit,3670.14,2022-11-26,Piece eat truth because defense by.
3149,499,Credit,3148.51,2023-12-12,Nothing five alone drug on.
3150,790,Debit,4455.95,2020-07-22,Later technology there.
3151,647,Credit,4168.37,2022-04-03,
3152,629,Debit,,2024-05-16,Girl size rate remain concern since small.
3153,135,Debit,2796.2,2024-05-20,Lead continue Mr western piece charge cover.
3154,751,Debit,,2021-03-27,Factor white decision.
3155,931,Debit,3741.31,2022-10-25,Upon bill ask.
3156,983,Credit,2614.46,2022-04-14,Appear break American cost. Story relate run.
3157,664,Credit,3902.59,2020-11-09,
3158,286,Debit,3554.91,2022-06-14,
3159,891,Debit,4923.25,2023-08-12,Generation watch affect miss option tend.
3160,477,Debit,4175.63,2019-11-22,Poor pay build rest.
3161,543,Debit,2864.19,2019-11-04,
3162,810,Credit,3244.0,2021-03-27,General scientist least exist party.
3163,608,Debit,1270.25,2021-11-20,Create medical small. First blood so total.
3164,318,Credit,70.6,2022-06-26,Whatever degree film prepare rich hand.
3165,399,Credit,4521.22,2021-12-21,Away college for claim.
3166,884,Debit,1283.34,2022-04-22,
3167,564,Credit,3436.77,2021-03-28,Memory pattern poor against understand.
3168,155,Credit,337.42,2021-12-16,Reason answer energy that check team.
3169,882,Credit,749.45,2021-02-10,They enjoy choice successful form officer.
3170,793,Debit,2739.32,2020-08-08,Example term eye food audience.
3171,215,Credit,2578.81,2023-07-04,Stay imagine question notice.
3172,437,Credit,4948.0,2023-07-10,Cultural notice answer hot.
3173,724,Credit,1434.35,,Either conference huge pass early service on.
3174,907,Credit,1753.03,2023-08-26,Fund single out hair. Leg keep scene.
3175,261,Debit,3695.03,2023-05-07,Something base cold agent glass nation back.
3176,519,Credit,4696.13,2023-04-02,
3177,740,Credit,1663.13,2020-09-11,Many others hard maintain outside answer sure.
3178,76,Debit,1200.19,2020-01-06,Tough discover store ever stuff.
3179,973,Credit,515.09,2022-07-15,Wall now wrong today class night statement.
3180,430,Credit,4352.32,2024-08-30,East morning area modern.
3181,831,Credit,2388.95,2020-10-15,
3182,574,Debit,1065.55,2020-02-14,Stand happen become charge candidate.
3183,632,Debit,1240.26,2023-08-14,Across long evening themselves.
3184,918,Debit,2243.24,2023-01-04,Truth another anything company and.
3185,734,Credit,4539.51,2024-03-05,Popular character figure growth.
3186,54,Debit,4049.58,2021-05-28,
3187,835,Credit,1383.1,2020-02-07,
3188,829,Credit,1671.65,2022-09-15,Stand opportunity across nearly kid trouble.
3189,644,Credit,2461.39,2022-06-22,Executive accept race success.
3190,873,Credit,1605.51,,Kind radio employee should education good.
3191,640,Credit,2738.71,2022-10-02,Population week here.
3192,1000,Credit,2280.54,2022-06-10,Tough might increase care sure.
3193,526,Credit,949.22,2021-04-09,Often candidate seven fund nice.
3194,844,Credit,4951.75,2020-11-28,Recent alone husband fact million will nothing.
3195,701,Debit,684.41,2021-08-29,Education size present institution so.
3196,853,Debit,4936.06,2022-11-04,Sport sure magazine public staff.
3197,922,Credit,,2023-01-27,
3198,294,Credit,4379.14,2022-07-23,Its side president use impact attack.
3199,905,Credit,2795.11,,Action late dream hour professor start.
3200,923,Debit,1079.73,2022-08-05,
3201,976,Debit,624.46,2020-03-30,Investment picture kind entire.
3202,594,Debit,1348.86,2019-09-20,Nice evening lose development.
3203,149,Debit,2927.18,2021-07-12,Today maybe day thank attack peace.
3204,629,Debit,581.26,2022-10-30,Various hard send cultural turn west fight.
3205,236,Credit,4325.41,2020-02-19,Look point year claim research unit.
3206,450,Credit,3711.19,2019-12-09,
3207,891,Debit,1163.02,2019-10-03,Treat world goal prove.
3208,652,Debit,3771.69,2021-10-01,
3209,458,Debit,2314.43,2021-10-01,Clear end meet past serve pretty.
3210,100,Credit,2186.71,2022-07-20,Ago what agent question push world.
3211,12,Credit,3622.21,2020-08-11,
3212,335,Debit,1444.12,,Item eight carry church health.
3213,383,Credit,809.51,2023-02-14,
3214,406,Debit,3779.51,2022-05-21,Indeed yard too federal thus necessary water.
3215,442,Debit,4374.83,2021-01-23,Interest always art someone.
3216,38,Credit,3165.05,2023-07-19,Tv number staff begin.
3217,344,Credit,2438.0,2020-11-07,Successful next child up.
3218,766,Debit,4847.25,2021-06-12,Either two article. Task source establish look.
3219,784,Credit,3305.15,2021-08-27,
3220,637,Debit,1652.25,2022-04-24,Example culture sea front training whose.
3221,960,Credit,2170.67,2024-03-25,Main effect character north west newspaper until.
3222,908,Credit,441.88,2022-10-31,Down film everyone book magazine drug.
3223,619,Credit,2571.02,2021-08-06,Ago suddenly call. Bank miss guess west.
3224,796,Credit,382.81,2021-12-06,
3225,66,Credit,1291.45,2020-06-08,Ability all later.
3226,132,Debit,1826.22,2022-01-07,
3227,533,Debit,421.99,2021-11-25,Others happy air have raise state deal.
3228,944,Credit,3769.66,2022-06-27,
3229,931,Debit,4226.77,2024-07-09,Season cultural TV strategy research.
3230,909,Debit,705.67,2024-06-12,
3231,692,Credit,1544.28,2021-06-03,Issue any stage chance.
3232,302,Credit,4419.26,2019-12-31,
3233,222,Credit,3682.22,2022-04-14,
3234,405,Debit,2472.05,2022-06-15,
3235,116,Debit,860.59,2021-07-23,Page our southern together force above least.
3236,198,Debit,2146.04,,Its Congress threat attention.
3237,357,Debit,2660.11,2019-12-31,Imagine medical past Republican local.
3238,299,Credit,3063.93,2021-04-20,Model point anything natural money.
3239,458,Debit,3031.92,2020-09-20,
3240,218,Debit,871.83,2022-07-25,Part nature any arrive.
3241,455,Credit,2999.86,2022-01-09,Idea why one soon. Try fill skill where.
3242,459,Credit,4187.34,2023-03-19,It majority keep responsibility film.
3243,547,Debit,4603.9,2020-09-12,Central easy paper operation free talk teacher.
3244,207,Credit,,2021-08-20,Off bill my action.
3245,387,Credit,1238.79,2019-11-09,
3246,746,Credit,2421.09,2024-03-24,
3247,821,Credit,1107.2,2019-10-05,
3248,252,Credit,3545.95,2021-07-30,Quality again gun would.
3249,881,Debit,3024.84,2023-10-18,
3250,751,Credit,,2023-08-05,How pull interesting.
3251,486,Debit,1855.11,,South together early economy stage.
3252,190,Credit,4812.83,2023-06-28,Gun identify week reason thought surface.
3253,909,Debit,4091.8,2020-05-29,Key find choose enough attorney.
3254,331,Credit,2407.48,2021-05-26,Benefit black hair under join effort once.
3255,964,Debit,238.39,2022-03-19,Measure soon wait big within put ok.
3256,865,Debit,1861.71,2023-03-27,Election fact although make indicate game.
3257,968,Debit,663.05,2020-11-04,Office alone consider lawyer.
3258,733,Credit,3497.47,2022-05-25,Prevent series song stuff exist heavy bed.
3259,241,Credit,3709.71,2020-01-08,Administration ahead yourself run consumer.
3260,996,Credit,304.34,,Hot skill find face open media cost wrong.
3261,986,Debit,3980.11,2023-11-18,Spring bill tonight by. In cold itself Mrs.
3262,683,Credit,3357.59,2024-04-02,
3263,980,Debit,4529.43,2024-02-26,Outside people Congress hard every near.
3264,649,Credit,1628.85,2021-06-17,
3265,219,Debit,60.43,2021-06-09,Bill discuss property sea let any where.
3266,930,Debit,3611.59,2021-02-16,Condition age thing rule.
3267,532,Debit,3281.09,2024-08-14,Food share natural.
3268,973,Debit,2972.41,2024-02-07,Present past southern visit future we must.
3269,966,Debit,4617.07,2023-07-15,Score each popular lot speak.
3270,190,Credit,,2023-04-21,Prevent film return job him billion majority leg.
3271,362,Credit,2253.61,2021-09-28,Carry good bit. Ability point system throw often.
3272,823,Debit,3786.6,2024-01-07,
3273,731,Credit,2911.8,2021-06-13,As anything happen decade one.
3274,308,Credit,1934.31,2024-04-10,For could eye within.
3275,912,Credit,686.54,2019-09-23,
3276,290,Credit,3228.84,2020-04-28,Wish debate guy wait hospital southern.
3277,738,Debit,2747.87,2022-07-23,Garden paper beautiful.
3278,538,Debit,,2024-06-14,Wonder feeling allow.
3279,656,Debit,3043.71,2023-03-26,Give data recognize past join.
3280,839,Debit,3258.71,,Her campaign town west arrive.
3281,36,Debit,1140.11,2023-01-08,Chair arm you discuss miss.
3282,185,Credit,42.73,2019-12-01,
3283,307,Debit,2846.56,2024-04-02,Our nearly down prepare like.
3284,564,Debit,1773.66,2021-11-12,Stock herself senior community.
3285,136,Credit,4709.68,2022-10-02,Scene history cell couple business less.
3286,551,Credit,,2024-09-09,Would drop probably outside.
3287,8,Debit,3460.61,2024-06-15,Field difference choice second high bad.
3288,531,Credit,3969.48,2020-09-08,Talk include guess trip.
3289,270,Credit,3715.66,2020-04-05,Along simple beyond less find result.
3290,362,Credit,4466.67,,
3291,756,Credit,4088.35,2021-06-12,Trial official of question leg machine.
3292,408,Credit,3712.69,2019-11-16,
3293,928,Credit,3530.2,2021-11-25,
3294,891,Debit,3725.61,2021-11-10,
3295,803,Credit,4681.94,2020-08-18,
3296,543,Credit,4528.18,2021-04-03,
3297,202,Credit,3796.34,2023-05-04,Level some air leg build.
3298,224,Credit,790.02,2024-06-04,Even party add girl painting stuff member single.
3299,884,Credit,819.08,2023-03-19,Feeling significant meet able.
3300,826,Credit,3285.18,2022-08-16,Table network structure arrive society fall.
3301,434,Debit,1126.3,2020-03-22,Activity my sort research.
3302,993,Debit,4124.21,2022-08-01,
3303,991,Credit,1550.42,2022-09-19,Beautiful fund pattern western from rise toward.
3304,889,Debit,2704.47,2023-04-06,Main box husband floor close.
3305,13,Credit,2016.23,2020-10-12,Action guess event us may add affect data.
3306,253,Debit,1744.63,2022-08-29,Current nation north price.
3307,900,Debit,4971.9,2024-01-27,Expert enough score finish draw.
3308,982,Credit,2230.99,2023-07-17,Ever information Congress choose pull sister.
3309,304,Credit,4916.74,2020-02-13,Section agree turn view.
3310,888,Debit,383.14,2020-02-13,After base vote present hand impact another.
3311,234,Debit,1552.27,2019-10-30,Property their them mission at election nature.
3312,833,Credit,2139.76,2022-07-22,Report early financial pick action.
3313,83,Credit,2472.74,,Central movie many last.
3314,600,Credit,2549.03,2020-11-29,
3315,911,Credit,3194.32,2021-06-19,Want especially especially pressure.
3316,327,Debit,477.57,2020-09-08,
3317,86,Credit,2560.92,2019-10-13,While figure amount common floor.
3318,423,Credit,1723.81,2024-07-21,
3319,822,Debit,4587.02,2023-02-28,Case state name set. Minute spend issue current.
3320,907,Debit,4933.54,2023-12-07,Friend behavior respond will.
3321,706,Credit,1080.99,2023-10-26,Particularly media trial impact wear same scene.
3322,696,Credit,3538.48,2020-08-07,Upon free politics. Market occur during today.
3323,712,Debit,1727.47,2020-05-13,Represent several help public build design.
3324,882,Debit,1308.82,2020-04-30,
3325,426,Credit,3721.83,2022-04-24,Heavy away special eat difference.
3326,398,Credit,214.93,2024-06-14,Star education break pressure.
3327,621,Credit,2498.09,2024-02-20,Join team stage from worker wait true.
3328,44,Credit,2200.87,2020-05-19,Left push guess remain debate.
3329,969,Debit,3604.1,2022-04-13,Half site peace memory.
3330,387,Credit,3179.47,2020-02-23,Chair reduce official ability my.
3331,770,Credit,833.21,2022-05-14,Focus candidate measure rich it.
3332,286,Debit,4182.58,2021-03-21,Draw see economic sea performance.
3333,8,Credit,2570.85,2021-03-19,Hospital just become west.
3334,103,Debit,2731.84,,Grow identify despite very special write.
3335,270,Debit,1080.9,2024-05-22,Nice itself its will later.
3336,690,Debit,3955.23,2019-11-29,
3337,477,Credit,3838.48,,Sing material senior senior determine score.
3338,769,Debit,2760.44,2021-10-21,Husband person important letter note role.
3339,605,Credit,2342.08,2024-09-08,Day cultural beat woman evening beat brother.
3340,387,Debit,3954.6,2020-12-11,Walk it power blue.
3341,720,Debit,698.94,2023-02-11,Collection everything audience leave.
3342,2,Debit,3994.93,2021-06-26,Such eat American however military try front.
3343,256,Debit,4504.47,,Type high dinner quickly him least will.
3344,883,Debit,3840.12,2021-01-26,Treat building glass report room.
3345,449,Credit,3006.01,,
3346,364,Debit,1284.87,2024-04-29,Officer source add put.
3347,655,Debit,2253.8,2024-01-29,
3348,780,Credit,4337.1,2021-09-07,Floor different argue. Home however such movie.
3349,931,Debit,3248.36,2021-12-13,Event story for help truth.
3350,689,Debit,4990.67,2022-05-31,Important young matter.
3351,147,Credit,161.65,2021-06-04,
3352,610,Credit,4990.49,2020-01-18,Marriage whom course.
3353,339,Debit,3777.44,2023-11-08,
3354,20,Debit,3734.72,2021-09-27,
3355,495,Debit,3330.1,2021-04-03,Cup for represent eat unit.
3356,191,Credit,,2020-09-16,Author from rise itself left grow production.
3357,800,Debit,3115.11,2024-06-10,Technology well father need us situation.
3358,515,Credit,3095.02,2021-10-08,Anything Democrat food quite no.
3359,836,Credit,4162.96,2020-04-24,Member score dog western general meet.
3360,883,Credit,4716.43,2024-05-11,Media pressure health article call.
3361,325,Credit,499.58,2022-03-05,
3362,297,Debit,3739.69,2022-01-28,
3363,125,Debit,690.18,2020-12-12,Choice miss offer Republican military human.
3364,33,Debit,1917.82,2020-12-28,Grow nothing must meet political individual.
3365,487,Credit,1843.19,2024-04-16,
3366,298,Debit,634.1,2024-01-05,Rest range character stock.
3367,921,Credit,2674.76,2019-11-15,Claim consumer day accept team.
3368,503,Debit,,2024-03-01,
